Id,Offer Status,Address,Price,Size,Property Type,Agency Name,Agent Name,Description,Property Link,Date Posted,Latitude,Longitude
6948954,,"Unit D, Nova Distribution Centre, Avonmouth, Bristol, BS11 9DJ","£208,880.00  Per  Annum","41,612 Sq Ft","General Industrial, Industrial",Savills - Industrial,Jack Davies,"Key PointsEnd of terrace industrial unit with secure yard and barrier systemExcellent road links J.18 of the M5 and A4 PortwayTwo storey office accommodation WCs and canteen8 Electric roller shutter doors with covered loading areaThree phase electricity & CCTV systemsBuilding repair works recently undertakenSummaryIndustrial unit with secure yard and covered loadingDescriptionThe property comprises an end of terrace unit, concrete frame with brickwork elevations. There are eight electric roller shutter doors with a covered loading area at the side of the unit. The site is secured with a barrier entry point and gated yard provided good parking.Internally, the warehouse benefits from LED lighting and gas blower heaters. The property also has two storey office accommodation alongside WCs and a canteen on the first floor.LocationUnit D, is located in Avonmouth, the principle industrial distribution location of the South West. Bristol City Centre is located approx. 8 miles from Avonmouth via the Portway (A4). There is also excellent access to the M5 via J18 subsequently providing fast access to the M4.ViewingsPlease contact sole agents, SavillsTermsThe property is available by way of sublease or assignment of an existing protected lease expiring 28th July 2025. A new lease for a term of years would also be considered subject to landlord's consent.Availability_textThe accommodation comprises the following areas:Business RatesRateable value is £201,000.Legal CostsEach party will be responsible for their own legal and professional costs incurred on any transaction.EPCThis property has an energy performance rating of D90. The full certificate can be provided on request.PlanningThe property has planning consent for anything within B1,B2 or B8 of the Town and Country Planning (Use Class) Order 1987.",https://propertylink.estatesgazette.com/property-details/6948954-unit-d-nova-distribution-centre-bs11,3rd February 2025,51.5015371,-2.6951476
6720881,,"Unit 8, More+ Central Park, Unit 8, J1 M49, Bristol, BS35 4GH",ROA,"94,361 Sq Ft","General Industrial, Distribution Warehouse, Warehouse, Industrial Park, Light Industrial, Industrial",Russell Property Consultants Ltd,Rob Russell,"More+ is located in the heart of Central Park, the South West’s premier distribution location due to its strategic location fronting the M49. The scheme is only 600m from the new Junction 1. More+ also benefits from multi-modal connections and fast and easy access to the national motorway network via the M49, M5 and M4 motorways giving unrivalled access to the South West and Wales.",https://propertylink.estatesgazette.com/property-details/6720881-unit-8-more-central-park-unit-8-j1-m49-bristol-bs35-4gh,3rd February 2025,51.568815,-2.658733
6924080,,"Panattoni Park Avonmouth, Severn Road, Avonmouth, BS10 7ZE",ROA,"407,367 - 884,219 Sq Ft","General Industrial, Industrial",DTRE,Jake Huntley,"Key PointsAvailable Q3 20238MVA Power Supply50m yard depths17.2m clear internal heightSolar PV20% EV Charging Points50KN/m2 floor loadingBREEAM ExcellentFM2 warehouse floorEPC Target 'A'SummaryA brand new highly specified warehouse development adjacent to the established Central Park.DescriptionPanattoni Park Avonmouth is a brand new industrial / logistics development which is available for immediate occupation.LocationThe scheme is strategically located for local and national distribution via the M32, M48, M49, M4 and M5 motorways.The site’s connectivity has dramatically improved due to the brand new junction (J01) linking you to the national motorway network via the M49.Bristol is the economic hub of the south-west region with excellent labour availability, education resources, and connectivity. Outside of London, the West of England has the largest proportion of highly qualified workers in the UK.Specifications17.2m clear internal height50m yard depthsBREEAM Excellent8MVA Power SupplySolar PVUp to 50KN/m2 floor loadingFM2 floorPromoAVAILABLE NOW",https://propertylink.estatesgazette.com/property-details/6924080-panattoni-park-avonmouth-severn-road,1st December 2023,51.547395,-2.655563
6856419,,"BLOK, 1 Castlepark, One Castlepark, Tower Hill, Bristol, BS2 0JA",ROA,"1,008 - 38,863 Sq Ft","Office, Offices",Savills - Industrial,Christopher Meredith,"Key Points1,000 - 38,800 sq ft  - Various suites offering a range of floor areas.Roof top terrace facility available for at tenants use.Business lounge leading off the cafe providing additional informal meeting space.Extensive shower provisions & cycle parking.Ground floor business lounge and cafe operator.The new roof terrace and courtyard deliver a 247.46% biodiversity net gain.BREEAM 'Very Good'. EPC A. Active Score Platinum. Solar PV's.SummaryBLOK benefits from varied tenant amenity including landscaped roof terrace, tenant business lounge, cafe, new shower & cycle provisions.DescriptionSuites offering 1,000 - 7,000 sq ft the building benefits from the following:- Ground floor café operator with business lounge opening onto communal landscaped courtyard.- 23 basement showers and changing facilities.- VRF AC and opening windows for natural ventilation.- Full time building concierge.- EV & bike charging.- 181 bike spaces.- Remodeled outdoor landscaping for additional seating and breakout area.LocationBLOK is located next to Castle Park just off Bond Street Roundabout, under 8 minutes walk to Bristol Temple Meads.Availability_textThe accommodation comprises of the following",https://propertylink.estatesgazette.com/property-details/6856419-blok-1-castlepark-one-castlepark-bs2,31st October 2024,51.4551766,-2.5847309
6986748,,"Plot 2B, Severngate, Lot 2B, Severn Road, Avonmouth, BS10 7SF","£45,000.00","24,445 Sq Ft","Land, Commercial Land",Russell Property Consultants Ltd,Rob Russell,"The site is situated off Severn Road, accessed via a new estate road. Avonmouth is the main industrial destination serving Bristol, the South West & South Wales. The site benefits from excellent motorway access via junction 17 & 18 of the M5. The proposed new Junction 1 on the M49 is scheduled to open in Q1 2026.",https://propertylink.estatesgazette.com/property-details/6986748-plot-2b-severngate-severn-road-avonmouth-bs10-7sf,16th January 2025,51.522914,-2.649033
6990736,,"Skyline, Bullfinch Close, Flinton, Bristol, BS34 6FG",ROA,"16,430 Sq Ft","General Industrial, Industrial Park, Light Industrial, Distribution Warehouse, Industrial",Colliers ,Alex Van Den Bogerd,"DescriptionThe scheme comprises two terraces of high specification urban logistics and light industrial warehouses.The individual units cover a wide range of sizes and can be efficiently consolidated to accommodate larger requirements.There is an opportunity to combine units to  50,000 sq ft.LocationThe scheme is located in close proximity to the arterial route of the A38, approximately 6 miles north of Bristol City Centre and 3 miles South of the M4/M5 interchange.North Bristol is a micro market of the city which is expanding rapidly over the coming years, with YTLs Brabazon development contributing to the construction of 6,000 new homes in the immediate area, along with new metro bus, railway station and community facilities.Key FeaturesAvailable nowAbility to combine units8m minimum eaves height1st floor concrete mezzanine37.5kN/m2 floor loadingSurface level loading doorsPower capacity of 1MVAPlanningPlanning secured for B2, B8 and E (g) (iii) uses.TenureAll units are available by way of a new Full Repairing and Insuring (FRI) lease.",https://propertylink.estatesgazette.com/property-details/6990736-unit-4-skyline-bullfinch-close-flinton-bristol-bs34-6fg,15th January 2025,51.522677,-2.568276
6876225,,"Unit 110, Severnside Trading Estate, Burcott Road, Bristol, BS11 8AF",ROA,"28,657 Sq Ft","Warehouse, Industrial",Mileway,Chris Watkins,"A detached warehouse/industrial building with a large secure yard and two storey office accommodation. The building is of steel portal frame construction with brick and clad elevations arranged beneath a modern pitched roof incorporating 10% roof lights. The building benefits from three level access loading doors, a clear internal eaves height of 6.1 metres. The office accommodation is arranged over two floors with kitchenette and WC facilities. Externally there is a large secure yard and separate allocated car parking on a site of approximately 1.09 acres",https://propertylink.estatesgazette.com/property-details/6876225-unit-110-severnside-trading-estate-burcott-road-avonmouth-bristol-bs11-8af,12th March 2024,51.520392691751844,-2.6850174386230496
6907617,,"St. Andrews House, St. Andrews Road, Avonmouth, Bristol, City Of Bristol",ROA,"175 - 6,397 Sq Ft","Office, Offices",Carter Jonas LLP,Ed Cawse,"Serviced office suites - To LetSt. Andrew's House comprises a purpose built office building, providing office suites of various sizes. The suites have panel lighting and perimeter trunking. A passenger lift provides access to each floor. There is ample on site parking for the use of tenants.The Bristol Port Company canteen is located on the ground floor and is available for use by St. Andrew's House tenants.St. Andrew's House is located at St. Andrews Road, Avonmouth. Junction 18 of the M5 is less than 1 mile from St. Andrew's House, less than 2 minutes by car. The M49 motorway is 2 miles away and the M4/M5 Motorway Interchange is 8 miles from the property. Central Bristol is easily accessed via the A4 Portway. Avonmouth train station is within half a mile from the property.St. Andrew's House sits adjacent to the main entrance of  Avonmouth Docks, providing easy access to the extensive facilities provided by The  Bristol Port Company.A wide range of occupiers trade in close proximity to St. Andrew's House include a BP Service Station, Subway, Costa Express, Co-Op, Toolstation, Screwfix and Costco.Flexible lease terms availableGenerous parking provisionLess than 1 mile from Junction 18 M5( Agency Pilot Software ref: 20014114 )",https://propertylink.estatesgazette.com/property-details/6907617-st-andrews-house-st-andrews-road-avonmouth-bristol-city-of-bristol,3rd January 2025,51.502908,-2.698794
6734735,,"Temple Circus , Temple Way, Bristol, City Of Bristol, BS1",ROA,"6,015 - 48,552 Sq Ft","Office, Offices",CSquared (Previously Colston & Colston Chartered Surveyors),Seonaid Butler,"Temple Circus is a high profile seven-storey grade A office building with significant profile in the temple quarter.The Grade A building has recently been refurbished to provide flexible workspace in an outstanding location.Temple Circus has been transformed to provide a welcoming space, designed to impress with a double height reception and business lounge. The office floors have been refurbished and benfit from VRF heating and cooling and LED lighting.The building has achieved the following accreditatations:- EPC B- BREEAM In Use Very Good- Active Score Gold (Targeting)- WiredScore Gold (Targeting)- Mode Score Gold (Targeting) ( Agency Pilot Software ref: 471 )",https://propertylink.estatesgazette.com/property-details/6734735-temple-circus-temple-way-bristol-city-of-bristol-bs1,13th September 2024,51.4508223,-2.5851933
7010583,,"Office 1, Number One Bristol, Lewins Mead, City Centre , Bristol, City of Bristol, BS1","£160,000.00  Per  Annum","5,430 Sq Ft","Office, Healthcare, Offices, Other Property Types & Opportunities",Burston Cook,Luke Dodge,"The property comprises a prime first floor office suite, fitted to a high specification, providing approximately 30 workstations, two meeting rooms, an executive office, large kitchen and break out area, comfort cooling, LED lighting, W.C's, shower and changing facilities. The office can be offered with the existing layout and furniture or alternately returned to open plan.The property also benefits from a concierge, lift access, a communal on site gym, secure bike storage and a WI-FI enabled large roof garden with an adjacent lounge overlooking the city.( Agency Pilot Software ref: 3696 )",https://propertylink.estatesgazette.com/property-details/7010583-office-1-number-one-bristol-lewins-mead-city-centre-bristol-city-of-bristol-bs1,20th February 2025,51.457441,-2.5957273
